,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
39857,38,2,0,51,0,0,6,791,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39858,39,2,0,-25,0,0,3,157,1,94,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39859,28,2,0,10092,0,0,3,114,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39860,42,3,0,3,0,0,8,379,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39861,20,2,0,152,0,0,6,101,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39862,24,2,0,-395,0,1,6,1263,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39863,34,2,0,3461,0,0,3,267,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39864,50,2,0,1220,0,0,5,925,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39865,46,3,0,3842,0,0,6,217,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39866,28,2,0,11,0,0,7,146,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39867,41,3,0,461,0,0,4,277,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39868,49,2,0,10087,0,0,7,666,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39869,54,1,0,554,0,0,8,348,1,181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39870,52,2,0,173,0,0,5,523,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39871,53,3,0,1614,0,0,7,950,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39872,27,2,0,2351,0,0,8,168,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39873,25,2,0,551,1,0,7,459,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39874,41,1,0,98,1,0,6,537,2,380,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39875,49,1,0,60,1,0,5,1032,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39876,48,2,0,817,0,0,4,316,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39877,35,0,0,616,0,0,8,295,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39878,27,2,0,2352,0,0,9,155,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39879,27,2,0,-248,0,0,7,635,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39880,39,2,0,401,0,0,7,1332,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39881,75,1,0,720,0,0,7,288,1,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39882,46,2,0,452,1,0,6,672,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39883,53,2,0,508,0,0,3,263,1,114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39884,30,2,0,8781,1,0,5,681,1,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39885,41,2,0,371,1,0,7,654,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39886,39,1,0,2018,0,0,4,252,6,95,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39887,26,2,0,1219,1,0,3,411,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39888,31,2,0,3,0,0,6,388,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39889,41,2,0,1479,0,0,6,578,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39890,28,2,0,99,1,0,5,609,1,349,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39891,41,3,0,2641,0,0,9,173,1,149,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39892,32,2,0,168,1,0,7,622,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39893,32,0,0,1201,0,0,1,143,2,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39894,51,2,0,3367,0,0,3,479,1,186,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39895,34,2,0,297,0,0,4,311,1,180,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39896,32,1,0,511,0,0,3,71,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39897,45,1,0,1971,1,0,6,916,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39898,35,2,0,0,0,0,10,643,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39899,38,2,0,202,0,0,7,614,2,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39900,55,2,0,641,0,0,6,410,2,445,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39901,32,2,0,815,0,0,4,112,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39902,22,2,0,214,0,0,7,415,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39903,45,2,0,3083,0,0,9,460,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39904,43,3,0,5350,0,0,6,854,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39905,71,1,0,4658,0,0,11,306,3,307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39906,48,2,0,1688,0,0,8,399,1,414,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39907,31,3,0,12897,0,0,8,274,1,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39908,32,3,0,2645,0,0,6,550,12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39909,26,0,0,3498,0,0,10,336,1,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39910,62,2,0,847,0,0,2,673,1,189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39911,54,2,0,2696,0,0,3,212,1,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39912,23,2,0,598,0,0,10,405,1,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39913,54,1,0,540,0,0,10,381,1,172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39914,33,2,0,8,0,0,6,1443,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39915,56,3,0,10532,0,0,7,323,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39916,55,1,0,6164,0,0,6,816,1,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39917,42,3,0,1821,0,0,7,219,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39918,50,2,0,1609,1,0,5,1265,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39919,32,3,0,1421,0,0,7,1242,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39920,54,3,0,374,0,0,9,138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39921,33,2,0,98,0,0,2,769,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39922,49,3,0,4367,1,0,7,1377,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39923,54,2,0,0,0,0,3,153,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39924,29,1,0,24030,0,0,6,181,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39925,44,0,0,1527,0,0,8,348,2,183,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39926,51,3,0,5254,0,0,9,135,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39927,40,2,0,1713,0,0,8,251,1,465,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39928,32,2,0,747,1,0,6,594,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39929,59,1,0,367,0,0,7,318,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
39930,32,2,0,105,0,0,3,210,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39931,47,2,0,10036,0,0,8,632,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39932,35,2,0,2971,0,0,9,244,1,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39933,56,1,0,3,0,0,8,400,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39934,39,3,0,37,0,0,10,670,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39935,40,2,0,7996,0,0,8,738,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39936,65,1,0,343,0,0,7,648,1,306,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39937,31,3,0,530,0,0,10,90,2,88,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39938,32,2,0,1395,1,0,5,706,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39939,35,2,0,226,1,0,4,1035,2,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39940,35,1,0,4,0,0,7,930,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39941,32,2,0,-41,0,0,3,235,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39942,39,2,0,113,1,0,4,174,2,369,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39943,57,2,0,294,0,0,6,204,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39944,34,2,0,662,0,0,6,636,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39945,40,2,0,1002,0,0,7,527,1,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39946,45,2,0,7,0,0,2,206,3,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39947,63,1,0,365,0,0,6,327,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39948,32,2,0,145,0,0,9,379,1,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39949,69,0,0,4790,0,0,3,889,2,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39950,37,2,0,131,0,0,5,1617,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39951,30,3,0,3624,0,0,2,269,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39952,52,2,0,93,0,0,7,493,1,180,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39953,33,2,0,98,1,0,5,1172,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39954,47,2,0,6683,0,0,7,403,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39955,31,1,0,315,1,0,5,864,2,337,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39956,27,3,0,800,0,0,3,442,2,315,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39957,30,2,0,0,0,0,5,316,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39958,37,1,0,1799,0,0,7,370,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39959,35,2,0,922,0,0,4,215,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39960,38,2,0,722,0,0,5,516,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39961,51,1,0,1834,0,0,6,255,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39962,54,1,0,265,0,0,1,388,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39963,45,3,0,628,0,0,9,333,1,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39964,31,2,0,2156,0,0,5,721,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39965,31,2,0,151,0,1,7,831,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39966,29,2,0,2080,0,0,5,449,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39967,21,1,0,129,0,0,9,259,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39968,50,1,0,1830,0,0,8,260,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39969,37,2,0,1299,0,0,5,138,2,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39970,33,2,0,1358,1,0,5,726,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39971,30,2,0,110,1,0,7,715,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39972,31,3,0,1767,0,0,8,355,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39973,34,1,0,349,0,0,6,908,2,342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39974,31,2,0,226,0,0,6,811,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39975,34,3,0,394,0,0,4,554,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39976,37,2,0,0,1,0,5,154,1,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39977,53,2,0,437,0,0,6,634,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39978,36,2,0,1779,0,0,3,387,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39979,37,2,0,2463,0,0,6,190,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39980,41,2,0,1027,0,0,5,887,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39981,30,2,0,330,0,0,11,362,1,187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39982,26,2,0,518,0,0,7,130,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39983,44,2,0,1453,1,0,7,769,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39984,49,1,0,64,0,0,5,824,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39985,42,2,0,1470,0,0,2,239,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39986,32,2,0,4758,0,0,10,442,3,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39987,26,2,0,853,0,0,4,548,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39988,35,2,0,1185,0,0,7,226,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39989,64,2,0,3190,0,0,3,909,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39990,41,2,0,3286,0,0,4,793,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39991,35,2,0,-141,0,0,7,1650,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39992,26,2,0,803,0,0,5,444,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39993,41,2,0,404,0,0,5,1268,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39994,30,2,0,49,0,0,4,373,1,257,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39995,52,3,0,470,0,0,9,489,1,189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39996,34,2,0,480,0,0,8,209,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39997,28,3,0,1000,0,0,6,230,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39998,71,2,0,4623,0,0,3,163,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39999,55,1,0,8163,0,0,7,1228,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,31,3,0,519,0,0,2,442,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40001,29,2,0,533,0,0,3,149,1,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40002,50,3,0,825,0,0,10,976,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40003,34,1,0,1534,0,0,3,358,1,105,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40004,47,1,0,964,0,0,7,715,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40005,47,2,0,551,0,0,9,175,1,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40006,27,2,0,157,0,0,7,650,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40007,28,3,0,657,0,0,3,1145,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40008,31,2,0,345,0,0,6,843,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40009,56,2,0,1853,0,0,5,318,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40010,48,2,0,657,0,0,9,107,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40011,37,2,0,1043,0,0,6,530,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40012,46,2,0,6119,0,0,4,194,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40013,36,1,0,13,1,0,2,1108,3,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40014,50,1,0,125,1,0,4,607,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40015,30,2,0,8676,1,0,11,938,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40016,40,3,0,3456,0,0,6,260,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40017,35,2,0,-182,0,1,7,837,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40018,57,1,0,313,0,0,6,931,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40019,41,2,0,-829,1,0,6,1033,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40020,36,1,0,466,1,0,2,103,4,185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40021,33,1,0,505,0,0,5,651,1,304,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40022,37,2,0,4366,0,0,2,1411,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40023,48,2,0,458,0,0,8,163,1,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40024,27,2,0,-2,0,0,4,1021,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40025,36,2,0,98,0,0,1,771,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40026,48,2,0,3237,0,0,8,187,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40027,40,0,0,467,1,0,7,1507,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40028,72,2,0,6041,0,0,5,811,1,160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40029,35,2,0,142,1,0,5,564,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40030,26,2,0,610,0,0,2,110,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40031,40,2,0,854,1,0,5,952,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40032,55,2,0,1944,0,0,2,227,1,197,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40033,39,2,0,2037,1,0,4,900,1,345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40034,48,2,0,1034,0,0,4,387,1,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40035,73,2,0,0,0,0,9,207,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
40036,63,2,0,1575,0,0,6,300,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40037,65,0,0,2957,0,0,8,656,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40038,38,2,0,663,0,0,6,1200,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40039,23,2,0,214,0,0,2,364,1,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40040,70,2,0,4366,0,0,7,896,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40041,46,2,0,6816,0,0,7,283,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40042,65,2,0,827,0,0,6,303,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40043,33,2,0,3050,0,0,5,469,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40044,45,2,0,1378,0,0,7,2038,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40045,53,2,0,2060,0,0,5,444,1,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40046,54,2,0,2252,0,0,5,1239,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
40047,46,1,0,812,0,0,6,759,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40048,41,3,0,1207,0,0,7,485,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40049,65,2,0,1825,0,0,9,109,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40050,40,1,0,0,0,0,6,512,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40051,37,1,0,951,1,0,5,961,1,354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40052,34,1,0,106,1,0,6,2683,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40053,30,2,0,862,0,0,9,283,1,130,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40054,66,3,0,2815,0,0,7,387,3,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40055,33,3,0,0,1,0,4,605,1,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
40056,34,2,0,387,0,0,5,195,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40057,27,3,0,648,0,0,11,362,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40058,56,1,0,3513,1,0,8,628,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40059,50,3,0,743,0,0,7,370,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40060,25,2,0,4118,0,0,3,106,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40061,33,1,0,139,0,0,5,2718,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40062,49,0,0,387,0,0,2,326,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40063,49,1,0,249,0,0,11,305,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40064,59,2,0,5,0,0,10,210,1,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40065,30,2,0,238,0,0,9,404,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40066,59,2,0,0,0,0,5,641,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40067,28,1,0,1253,0,0,8,336,3,92,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40068,43,2,0,1706,0,0,9,361,3,500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40069,25,2,0,186,0,0,7,688,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40070,35,2,0,258,0,0,2,147,1,361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40071,35,2,0,128,0,0,10,149,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
