,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,Actual,Prediction
40123,23,3,0,230,0,0,6,264,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40124,28,2,0,171,0,0,6,324,1,87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
40125,22,3,0,377,0,0,6,155,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40126,25,3,0,295,0,0,6,169,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40127,28,2,0,1633,0,0,6,275,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
40128,35,2,0,1085,0,0,6,199,1,86,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
40129,58,1,0,1980,0,0,6,255,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40130,57,3,0,1227,0,0,6,232,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40131,44,3,0,1933,0,0,6,462,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
40132,25,2,0,801,0,0,6,255,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
40133,31,1,0,1644,0,0,6,247,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40134,33,3,0,0,0,0,6,109,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40135,26,2,0,2158,1,1,6,227,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
40136,40,2,0,1819,0,0,6,398,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40137,34,3,0,88,0,0,6,206,1,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
40138,57,2,0,1841,0,0,6,302,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40139,25,3,0,42,1,0,6,149,1,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
40140,21,2,0,794,0,0,6,191,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
40141,36,3,0,2163,0,0,6,317,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40142,49,2,0,905,0,0,6,1543,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
40143,54,3,0,8295,0,0,6,207,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40144,59,1,0,0,0,0,6,493,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40145,28,3,0,153,1,0,6,77,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40146,28,3,0,874,1,0,6,509,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40147,24,3,0,1004,1,0,6,133,1,67,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
40148,34,2,0,215,0,0,6,329,1,94,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
40149,37,2,0,4321,0,0,6,657,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
40150,55,0,0,366,0,0,6,365,3,57,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
40151,53,2,0,1796,0,0,6,145,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40152,30,3,0,0,1,0,6,159,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40153,35,3,0,471,0,0,6,276,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40154,30,3,0,2419,0,1,6,213,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40155,25,3,0,289,0,0,6,604,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40156,59,2,0,0,0,0,6,153,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40157,35,1,0,745,0,0,6,522,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40158,38,3,0,1187,1,1,6,76,2,123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40159,31,3,0,516,0,0,6,227,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40160,23,2,0,9216,0,0,6,471,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
40161,42,1,0,8037,0,0,6,92,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
40162,21,2,0,361,0,0,6,329,1,95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
40163,31,3,0,924,0,0,6,207,2,98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
40164,34,2,0,657,0,0,6,263,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40165,35,3,0,697,0,0,6,57,2,304,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40166,41,1,0,216,0,0,6,577,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40167,29,2,0,5763,0,1,6,271,2,92,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
40168,26,2,0,611,0,0,6,455,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
40169,55,3,0,9756,1,0,6,103,2,95,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40170,30,3,0,1159,0,0,6,366,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40171,28,3,0,3290,0,0,6,201,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40172,31,2,0,1766,0,1,6,166,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40173,31,2,0,389,1,0,6,89,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40174,48,2,0,3570,0,0,6,58,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40175,31,2,0,582,1,0,6,548,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40176,25,3,0,1693,0,0,6,96,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40177,53,3,0,380,0,1,6,438,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
40178,39,3,0,1241,1,0,6,138,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40179,38,2,0,1391,1,0,6,614,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40180,51,3,0,1315,0,0,6,303,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40181,33,2,0,4713,0,0,6,110,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40182,57,3,0,256,0,0,6,304,2,91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
40183,22,2,0,682,0,0,6,126,2,91,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
40184,36,1,0,92,1,0,6,244,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
40185,33,2,0,66,0,0,6,157,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40186,54,1,0,466,0,0,6,151,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40187,54,3,0,1510,0,0,6,800,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
40188,50,2,0,309,0,0,6,113,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40189,36,3,0,361,0,0,6,200,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40190,36,2,0,64,0,0,6,143,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40191,28,2,0,1448,0,0,6,130,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40192,56,0,0,230,0,0,6,58,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40193,50,2,0,1811,0,0,6,97,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40194,35,3,0,948,1,0,6,86,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40195,37,3,0,1758,0,0,6,98,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40196,37,3,0,0,0,0,6,257,2,97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
40197,50,2,0,388,0,0,6,152,2,89,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
40198,52,1,0,426,0,0,6,252,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
40199,46,2,0,3434,0,1,6,148,2,101,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
40200,31,3,0,252,0,0,6,107,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40201,38,3,0,1354,1,0,6,127,3,130,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40202,53,3,0,1061,0,0,6,139,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40203,49,3,0,6574,0,0,6,138,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40204,51,0,0,2094,0,0,6,458,6,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40205,34,2,0,294,1,0,6,301,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
40206,33,3,0,1129,1,0,6,84,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40207,35,1,0,1177,0,0,6,243,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40208,35,3,0,925,0,0,6,200,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40209,25,3,0,6246,0,0,6,98,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40210,28,2,0,1363,0,0,6,431,3,102,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
40211,31,3,0,242,1,0,6,106,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40212,32,3,0,8866,0,0,6,234,2,83,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
40213,31,2,0,816,0,0,6,100,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40214,31,2,0,365,0,0,6,337,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
40215,53,1,0,183,0,0,6,835,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
40216,43,2,0,3780,1,0,6,67,2,202,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40217,50,2,0,3357,0,0,6,239,4,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
40218,36,3,0,3407,0,0,6,993,4,85,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
40219,31,3,0,5205,0,0,6,529,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
40220,41,3,0,254,0,0,6,183,2,294,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
40221,50,3,0,151,0,0,6,103,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40222,25,3,0,3630,0,0,6,221,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40223,37,2,0,3,1,0,6,105,4,318,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
40224,31,2,0,15187,0,0,6,127,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40225,52,3,0,437,0,0,6,137,3,113,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40226,24,3,0,1506,0,0,6,239,2,95,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
40227,41,2,0,764,0,0,6,230,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40228,42,3,0,4216,0,0,6,186,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
40229,30,3,0,27,1,0,6,175,2,319,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40230,30,2,0,601,0,0,6,80,3,105,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
40231,25,3,0,12,0,0,6,126,6,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
40232,40,2,0,5666,0,1,6,69,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40233,60,2,0,544,0,0,6,95,7,357,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
40234,29,3,0,858,1,0,6,234,7,330,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
40235,30,2,0,523,0,1,6,136,3,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40236,49,3,0,0,1,0,6,177,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
40237,48,3,0,58,1,0,6,110,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40238,26,3,0,1444,0,0,6,139,5,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40239,23,1,0,1235,0,0,6,39,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
40240,60,1,0,29184,0,0,6,94,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40241,22,0,0,1,0,0,6,263,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
40242,28,2,0,1536,0,0,6,294,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40243,47,2,0,1013,0,0,6,54,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
40244,40,3,0,10346,0,0,6,491,2,207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
40245,50,3,0,1612,0,0,6,532,2,98,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
40246,34,3,0,1741,1,0,6,268,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40247,34,3,0,1539,1,0,6,441,1,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
40248,54,2,0,21,0,0,6,439,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40249,31,2,0,131,1,0,6,151,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40250,51,2,0,19,0,0,6,292,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40251,33,3,0,1390,0,0,6,92,2,312,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40252,25,3,0,2206,1,0,6,114,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40253,32,3,0,718,1,0,6,95,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40254,54,3,0,2081,0,0,6,147,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40255,29,3,0,4694,0,0,6,181,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40256,24,3,0,454,1,0,6,139,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40257,60,2,0,3547,0,0,6,351,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40258,32,2,0,914,0,0,6,372,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
40259,25,3,0,1185,0,0,6,135,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40260,52,2,0,1306,0,0,6,288,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40261,33,3,0,3335,0,0,6,92,1,301,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
40262,34,0,0,172,0,0,6,177,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
40263,26,3,0,0,0,0,6,41,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
40264,59,2,0,259,0,0,6,415,1,89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
40265,25,2,0,266,0,1,6,74,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40266,26,3,0,617,0,0,6,157,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40267,56,2,0,-1206,1,0,6,382,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40268,55,2,0,4577,0,0,6,24,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40269,36,3,0,4708,0,0,6,104,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40270,47,3,0,372,0,0,6,257,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40271,28,2,0,102,0,0,6,64,1,89,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
40272,58,1,0,1077,0,0,6,592,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
40273,31,3,0,206,0,0,6,88,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40274,43,3,0,3518,0,0,6,181,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40275,25,2,0,505,0,0,6,284,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
40276,35,3,0,71,0,0,6,651,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
40277,31,2,0,1776,0,0,6,220,1,207,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
40278,27,3,0,20585,0,0,6,188,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40279,26,2,0,1595,0,0,6,155,1,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
40280,23,1,0,382,0,0,6,74,1,108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40281,31,3,0,969,0,0,6,95,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40282,37,3,0,1000,1,0,6,322,1,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
40283,46,3,0,3232,0,0,6,94,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40284,35,3,0,2015,0,0,6,60,1,390,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
40285,35,2,0,1701,1,0,6,175,1,67,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
40286,39,2,0,1048,1,0,6,108,1,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
40287,28,2,0,2,0,0,6,60,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40288,39,2,0,697,0,0,6,108,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40289,27,3,0,138,0,0,6,89,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40290,45,0,0,8319,0,0,6,75,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
40291,28,2,0,520,1,0,6,29,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40292,46,3,0,0,0,0,6,83,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40293,27,3,0,522,0,0,6,79,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40294,49,3,0,561,0,0,6,173,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40295,24,3,0,106,0,1,6,77,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40296,60,3,0,2196,0,0,6,318,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40297,35,3,0,2461,0,0,6,205,2,81,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40298,26,3,0,170,0,0,6,129,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40299,37,0,0,189,0,0,6,162,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
40300,34,3,0,180,0,0,6,298,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40301,28,3,0,502,0,0,6,136,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40302,33,2,0,379,1,1,6,263,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
40303,30,2,0,124,0,0,6,161,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40304,20,0,0,457,0,0,6,214,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
40305,31,0,0,14533,0,0,6,245,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
40306,29,2,0,2800,0,0,6,202,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
40307,44,2,0,1127,0,0,6,399,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40308,28,2,0,136,0,0,6,355,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40309,25,2,0,548,0,1,6,281,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
40310,23,3,0,341,0,0,6,89,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
40311,53,0,0,2009,0,0,6,250,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
40312,27,2,0,3629,0,0,6,66,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40313,30,3,0,2,0,0,6,102,1,85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
40314,55,3,0,86,0,0,6,64,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40315,50,3,0,1463,0,1,6,459,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40316,22,3,0,1161,0,1,6,119,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
40317,24,2,0,-98,1,0,6,229,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40318,27,2,0,2731,0,0,6,30,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40319,48,3,0,2,0,0,6,79,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40320,29,3,0,1675,0,0,6,276,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40321,48,2,0,1981,1,0,6,404,3,92,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
40322,58,3,0,6711,0,0,6,95,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40323,32,2,0,689,1,1,6,162,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
40324,26,1,0,2363,0,1,6,569,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
